fitness,origem,tempo_criacao,geracao,individuo,diversidade,obs
6972.904876999999,Geração Inicial,1733625932.4712627,0,"{20639: 52945, 20640: 57639, 20641: 1391, 20642: 62344, 20643: 85669, 20645: 57639, 20646: 58096, 20647: 85669, 20648: 1193, 20650: 1391, 20651: 1391, 20652: 686, 20653: 1193, 20654: 1193, 20693: 58543, 20698: 1167, 20717: 78631, 20725: 58543, 20759: 953, 20790: 52945, 20806: 52945, 20820: 57639, 21077: 58096}",20.004597701149425,normal
7212.952877000006,Geração Inicial,1733625932.5051446,0,"{20639: 62344, 20640: 57639, 20641: 953, 20642: 1193, 20643: 52945, 20645: 52945, 20646: 62344, 20647: 686, 20648: 1391, 20650: 85669, 20651: 1391, 20652: 953, 20653: 1193, 20654: 686, 20693: 78631, 20698: 58096, 20717: 57639, 20725: 52945, 20759: 58096, 20790: 1540, 20806: 58543, 20820: 78631, 21077: 58543}",20.004597701149425,normal
7212.9528770000015,Geração Inicial,1733625932.5492022,0,"{20639: 85669, 20640: 953, 20641: 62344, 20642: 85669, 20643: 52945, 20645: 52945, 20646: 1391, 20647: 1193, 20648: 1391, 20650: 1193, 20651: 1391, 20652: 57639, 20653: 57639, 20654: 58096, 20693: 52945, 20698: 58096, 20717: 78631, 20725: 58543, 20759: 686, 20790: 1540, 20806: 686, 20820: 62344, 21077: 1193}",20.004597701149425,normal
4686.998877000002,Geração Inicial,1733625932.584577,0,"{20639: 58096, 20640: 1193, 20641: 52945, 20642: 52945, 20643: 57639, 20645: 62344, 20646: 1391, 20647: 1193, 20648: 686, 20650: 686, 20651: 58096, 20652: 953, 20653: 52945, 20654: 85669, 20693: 62344, 20698: 1167, 20717: 58543, 20725: 78631, 20759: 58096, 20790: 58543, 20806: 52945, 20820: 1167, 21077: 1540}",20.004597701149425,normal
8031.426876999997,Geração Inicial,1733625932.6241825,0,"{20639: 52945, 20640: 52945, 20641: 58096, 20642: 953, 20643: 57639, 20645: 953, 20646: 85669, 20647: 1193, 20648: 85669, 20650: 1193, 20651: 57639, 20652: 58096, 20653: 85669, 20654: 62344, 20693: 1167, 20698: 62344, 20717: 58096, 20725: 52945, 20759: 686, 20790: 1540, 20806: 58543, 20820: 62344, 21077: 58543}",20.004597701149425,normal
6366.528877000004,Geração Inicial,1733625932.6644833,0,"{20639: 57639, 20640: 57639, 20641: 85669, 20642: 686, 20643: 52945, 20645: 1391, 20646: 58096, 20647: 953, 20648: 52945, 20650: 1193, 20651: 1391, 20652: 62344, 20653: 62344, 20654: 85669, 20693: 1167, 20698: 58543, 20717: 1167, 20725: 58543, 20759: 1391, 20790: 58543, 20806: 1391, 20820: 52945, 21077: 1540}",20.004597701149425,normal
10055.296877,Geração Inicial,1733625932.7057135,0,"{20639: 62344, 20640: 1193, 20641: 686, 20642: 686, 20643: 57639, 20645: 1193, 20646: 1391, 20647: 52945, 20648: 58096, 20650: 85669, 20651: 1193, 20652: 52945, 20653: 62344, 20654: 62344, 20693: 62344, 20698: 58096, 20717: 1167, 20725: 85669, 20759: 953, 20790: 58096, 20806: 686, 20820: 57639, 21077: 52945}",20.004597701149425,normal
7212.952877000006,Geração Inicial,1733625932.7618527,0,"{20639: 686, 20640: 85669, 20641: 58096, 20642: 1193, 20643: 57639, 20645: 1391, 20646: 52945, 20647: 57639, 20648: 85669, 20650: 58096, 20651: 57639, 20652: 62344, 20653: 1193, 20654: 1391, 20693: 57639, 20698: 78631, 20717: 58096, 20725: 85669, 20759: 953, 20790: 1540, 20806: 52945, 20820: 58543, 21077: 1540}",20.004597701149425,normal
7498.498877000008,Geração Inicial,1733625932.797929,0,"{20639: 85669, 20640: 1391, 20641: 58096, 20642: 1193, 20643: 58096, 20645: 57639, 20646: 686, 20647: 1193, 20648: 62344, 20650: 62344, 20651: 58096, 20652: 85669, 20653: 57639, 20654: 57639, 20693: 57639, 20698: 52945, 20717: 1167, 20725: 78631, 20759: 52945, 20790: 1540, 20806: 58543, 20820: 85669, 21077: 1540}",20.004597701149425,normal
4686.998877000005,Geração Inicial,1733625932.831989,0,"{20639: 62344, 20640: 62344, 20641: 52945, 20642: 1193, 20643: 686, 20645: 57639, 20646: 953, 20647: 85669, 20648: 953, 20650: 52945, 20651: 62344, 20652: 58096, 20653: 686, 20654: 57639, 20693: 1167, 20698: 52945, 20717: 78631, 20725: 1167, 20759: 1391, 20790: 1540, 20806: 58543, 20820: 85669, 21077: 57639}",20.004597701149425,normal
