fitness,origem,tempo_criacao,geracao,individuo,diversidade
8652.434877,Geração Inicial,1733625892.4525635,0,"{20639: 62344, 20640: 1193, 20641: 58096, 20642: 62344, 20643: 58096, 20645: 52945, 20646: 52945, 20647: 686, 20648: 953, 20650: 57639, 20651: 52945, 20652: 1391, 20653: 85669, 20654: 686, 20693: 52945, 20698: 1167, 20717: 58096, 20725: 62344, 20759: 953, 20790: 58543, 20806: 1391, 20820: 1167, 21077: 1193}",19.885057471264368
10295.344877000007,Geração Inicial,1733625892.5021105,0,"{20639: 686, 20640: 1391, 20641: 85669, 20642: 1193, 20643: 62344, 20645: 57639, 20646: 52945, 20647: 62344, 20648: 52945, 20650: 686, 20651: 953, 20652: 58096, 20653: 1193, 20654: 57639, 20693: 52945, 20698: 85669, 20717: 85669, 20725: 62344, 20759: 85669, 20790: 1540, 20806: 686, 20820: 57639, 21077: 58096}",19.885057471264368
7642.620877000007,Geração Inicial,1733625892.5376987,0,"{20639: 52945, 20640: 52945, 20641: 58096, 20642: 1391, 20643: 57639, 20645: 1391, 20646: 1193, 20647: 1193, 20648: 85669, 20650: 686, 20651: 58096, 20652: 953, 20653: 1391, 20654: 85669, 20693: 57639, 20698: 1167, 20717: 85669, 20725: 78631, 20759: 58096, 20790: 1540, 20806: 52945, 20820: 1167, 21077: 57639}",19.885057471264368
8525.664877000007,Geração Inicial,1733625892.5767086,0,"{20639: 85669, 20640: 1391, 20641: 686, 20642: 52945, 20643: 1193, 20645: 52945, 20646: 58096, 20647: 1193, 20648: 58096, 20650: 85669, 20651: 57639, 20652: 686, 20653: 58096, 20654: 57639, 20693: 85669, 20698: 78631, 20717: 1167, 20725: 52945, 20759: 953, 20790: 58543, 20806: 1391, 20820: 58543, 21077: 1193}",19.885057471264368
11178.388877,Geração Inicial,1733625892.6197996,0,"{20639: 1391, 20640: 52945, 20641: 52945, 20642: 1391, 20643: 58096, 20645: 1193, 20646: 953, 20647: 953, 20648: 85669, 20650: 85669, 20651: 52945, 20652: 1193, 20653: 1391, 20654: 62344, 20693: 58543, 20698: 85669, 20717: 58543, 20725: 85669, 20759: 686, 20790: 58543, 20806: 686, 20820: 57639, 21077: 58096}",19.885057471264368
4686.998877000002,Geração Inicial,1733625892.6574354,0,"{20639: 953, 20640: 52945, 20641: 58096, 20642: 57639, 20643: 58096, 20645: 62344, 20646: 1391, 20647: 1391, 20648: 85669, 20650: 1193, 20651: 85669, 20652: 62344, 20653: 686, 20654: 686, 20693: 62344, 20698: 58096, 20717: 78631, 20725: 58543, 20759: 85669, 20790: 1540, 20806: 686, 20820: 1167, 21077: 58096}",19.885057471264368
8892.482876999999,Geração Inicial,1733625892.6926732,0,"{20639: 52945, 20640: 62344, 20641: 57639, 20642: 85669, 20643: 686, 20645: 62344, 20646: 58096, 20647: 1193, 20648: 953, 20650: 1193, 20651: 953, 20652: 57639, 20653: 1193, 20654: 1391, 20693: 85669, 20698: 58543, 20717: 52945, 20725: 57639, 20759: 52945, 20790: 1540, 20806: 52945, 20820: 58096, 21077: 58543}",19.885057471264368
9498.858877000006,Geração Inicial,1733625892.7297664,0,"{20639: 1193, 20640: 58096, 20641: 57639, 20642: 57639, 20643: 62344, 20645: 85669, 20646: 52945, 20647: 62344, 20648: 953, 20650: 85669, 20651: 58096, 20652: 953, 20653: 1193, 20654: 686, 20693: 62344, 20698: 85669, 20717: 78631, 20725: 57639, 20759: 1193, 20790: 58543, 20806: 1391, 20820: 62344, 21077: 58543}",19.885057471264368
4686.998877000004,Geração Inicial,1733625892.7604754,0,"{20639: 1391, 20640: 58096, 20641: 1193, 20642: 953, 20643: 52945, 20645: 686, 20646: 85669, 20647: 953, 20648: 52945, 20650: 57639, 20651: 57639, 20652: 1391, 20653: 1391, 20654: 62344, 20693: 85669, 20698: 1167, 20717: 78631, 20725: 58543, 20759: 1193, 20790: 1540, 20806: 686, 20820: 85669, 21077: 1193}",19.885057471264368
6366.5288770000025,Geração Inicial,1733625892.803325,0,"{20639: 52945, 20640: 52945, 20641: 58096, 20642: 1391, 20643: 85669, 20645: 85669, 20646: 1193, 20647: 57639, 20648: 62344, 20650: 57639, 20651: 57639, 20652: 686, 20653: 62344, 20654: 953, 20693: 52945, 20698: 1167, 20717: 1167, 20725: 52945, 20759: 58096, 20790: 58543, 20806: 686, 20820: 85669, 21077: 1540}",19.885057471264368
7769.3908770000035,Geração Inicial,1733625892.838129,0,"{20639: 52945, 20640: 1193, 20641: 57639, 20642: 57639, 20643: 953, 20645: 1193, 20646: 58096, 20647: 62344, 20648: 85669, 20650: 52945, 20651: 686, 20652: 1391, 20653: 85669, 20654: 85669, 20693: 1167, 20698: 52945, 20717: 62344, 20725: 1167, 20759: 686, 20790: 1540, 20806: 1391, 20820: 58096, 21077: 1193}",19.885057471264368
11178.388877000007,Geração Inicial,1733625892.8721287,0,"{20639: 1193, 20640: 62344, 20641: 686, 20642: 686, 20643: 953, 20645: 85669, 20646: 1391, 20647: 62344, 20648: 57639, 20650: 57639, 20651: 52945, 20652: 85669, 20653: 1193, 20654: 1193, 20693: 58096, 20698: 57639, 20717: 62344, 20725: 85669, 20759: 52945, 20790: 58543, 20806: 1391, 20820: 58543, 21077: 57639}",19.885057471264368
4686.998877000006,Geração Inicial,1733625892.9074678,0,"{20639: 62344, 20640: 1193, 20641: 57639, 20642: 85669, 20643: 1391, 20645: 1193, 20646: 953, 20647: 953, 20648: 58096, 20650: 686, 20651: 1391, 20652: 57639, 20653: 953, 20654: 52945, 20693: 78631, 20698: 1167, 20717: 1167, 20725: 58543, 20759: 58096, 20790: 1540, 20806: 1391, 20820: 57639, 21077: 52945}",19.885057471264368
8892.482877000002,Geração Inicial,1733625892.9476337,0,"{20639: 1193, 20640: 1193, 20641: 1391, 20642: 1391, 20643: 57639, 20645: 58096, 20646: 52945, 20647: 62344, 20648: 52945, 20650: 58096, 20651: 62344, 20652: 85669, 20653: 52945, 20654: 953, 20693: 58096, 20698: 58543, 20717: 58096, 20725: 57639, 20759: 686, 20790: 1540, 20806: 1391, 20820: 85669, 21077: 58543}",19.885057471264368
8652.434877000003,Geração Inicial,1733625892.9847896,0,"{20639: 57639, 20640: 953, 20641: 1391, 20642: 1193, 20643: 62344, 20645: 52945, 20646: 1391, 20647: 686, 20648: 1193, 20650: 58096, 20651: 85669, 20652: 85669, 20653: 1391, 20654: 686, 20693: 1167, 20698: 57639, 20717: 57639, 20725: 52945, 20759: 57639, 20790: 52945, 20806: 58543, 20820: 1167, 21077: 58543}",19.885057471264368
6366.528877000005,Geração Inicial,1733625893.0268714,0,"{20639: 1391, 20640: 57639, 20641: 85669, 20642: 52945, 20643: 686, 20645: 1193, 20646: 1193, 20647: 686, 20648: 953, 20650: 62344, 20651: 1391, 20652: 953, 20653: 62344, 20654: 58096, 20693: 1167, 20698: 85669, 20717: 52945, 20725: 85669, 20759: 85669, 20790: 1540, 20806: 686, 20820: 58543, 21077: 58096}",19.885057471264368
11163.756876999998,Geração Inicial,1733625893.0656412,0,"{20639: 85669, 20640: 686, 20641: 62344, 20642: 62344, 20643: 58096, 20645: 57639, 20646: 1193, 20647: 58096, 20648: 1193, 20650: 52945, 20651: 52945, 20652: 953, 20653: 1193, 20654: 57639, 20693: 58543, 20698: 58096, 20717: 78631, 20725: 58096, 20759: 85669, 20790: 58543, 20806: 686, 20820: 58543, 21077: 57639}",19.885057471264368
10168.574877000005,Geração Inicial,1733625893.1026967,0,"{20639: 85669, 20640: 953, 20641: 1193, 20642: 58096, 20643: 57639, 20645: 57639, 20646: 1391, 20647: 1391, 20648: 52945, 20650: 1193, 20651: 58096, 20652: 686, 20653: 85669, 20654: 85669, 20693: 52945, 20698: 58096, 20717: 57639, 20725: 78631, 20759: 52945, 20790: 1540, 20806: 1391, 20820: 52945, 21077: 1193}",19.885057471264368
8840.942877000009,Geração Inicial,1733625891.9667552,1,"{20639: 85669, 20640: 85669, 20641: 58096, 20642: 953, 20643: 1391, 20645: 62344, 20646: 58096, 20647: 1391, 20648: 686, 20650: 1193, 20651: 1391, 20652: 52945, 20653: 85669, 20654: 686, 20693: 1167, 20698: 78631, 20717: 1167, 20725: 62344, 20759: 62344, 20790: 58543, 20806: 1391, 20820: 52945, 21077: 1193}",19.841379310344827
9748.940877000003,Geração Inicial,1733625892.0090456,1,"{20639: 1391, 20640: 62344, 20641: 85669, 20642: 953, 20643: 58096, 20645: 52945, 20646: 1193, 20647: 57639, 20648: 58096, 20650: 52945, 20651: 1193, 20652: 85669, 20653: 57639, 20654: 57639, 20693: 1167, 20698: 58096, 20717: 58543, 20725: 78631, 20759: 1391, 20790: 58543, 20806: 58543, 20820: 52945, 21077: 58096}",19.841379310344827
10055.296877,Geração Inicial,1733625892.052724,1,"{20639: 85669, 20640: 953, 20641: 953, 20642: 1391, 20643: 85669, 20645: 58096, 20646: 686, 20647: 1391, 20648: 57639, 20650: 58096, 20651: 62344, 20652: 1193, 20653: 1391, 20654: 57639, 20693: 57639, 20698: 58096, 20717: 1167, 20725: 57639, 20759: 62344, 20790: 52945, 20806: 686, 20820: 58096, 21077: 52945}",19.841379310344827
11960.242877,Geração Inicial,1733625892.094723,1,"{20639: 1193, 20640: 57639, 20641: 953, 20642: 85669, 20643: 52945, 20645: 85669, 20646: 1193, 20647: 62344, 20648: 686, 20650: 62344, 20651: 57639, 20652: 953, 20653: 953, 20654: 686, 20693: 58096, 20698: 85669, 20717: 85669, 20725: 52945, 20759: 58096, 20790: 1540, 20806: 686, 20820: 62344, 21077: 1193}",19.841379310344827
6366.528876999998,Geração Inicial,1733625892.1363668,1,"{20639: 686, 20640: 1193, 20641: 62344, 20642: 57639, 20643: 62344, 20645: 85669, 20646: 953, 20647: 58096, 20648: 1391, 20650: 58096, 20651: 58096, 20652: 686, 20653: 52945, 20654: 1391, 20693: 1167, 20698: 62344, 20717: 1167, 20725: 85669, 20759: 52945, 20790: 1540, 20806: 52945, 20820: 58543, 21077: 57639}",19.841379310344827
8652.434877000005,Geração Inicial,1733625892.1793566,1,"{20639: 953, 20640: 57639, 20641: 1391, 20642: 1391, 20643: 52945, 20645: 52945, 20646: 85669, 20647: 58096, 20648: 686, 20650: 1193, 20651: 57639, 20652: 62344, 20653: 62344, 20654: 953, 20693: 62344, 20698: 58543, 20717: 85669, 20725: 58096, 20759: 58096, 20790: 58543, 20806: 1391, 20820: 1167, 21077: 58543}",19.841379310344827
9498.858877000002,Geração Inicial,1733625892.2505755,1,"{20639: 1193, 20640: 953, 20641: 686, 20642: 1391, 20643: 686, 20645: 58096, 20646: 52945, 20647: 953, 20648: 62344, 20650: 85669, 20651: 58096, 20652: 58096, 20653: 62344, 20654: 1193, 20693: 58543, 20698: 78631, 20717: 57639, 20725: 78631, 20759: 57639, 20790: 58543, 20806: 686, 20820: 85669, 21077: 58543}",19.841379310344827
7769.390876999998,Geração Inicial,1733625892.2845888,1,"{20639: 62344, 20640: 85669, 20641: 57639, 20642: 57639, 20643: 1391, 20645: 58096, 20646: 1193, 20647: 686, 20648: 1193, 20650: 686, 20651: 1391, 20652: 52945, 20653: 953, 20654: 58096, 20693: 57639, 20698: 62344, 20717: 85669, 20725: 1167, 20759: 62344, 20790: 1540, 20806: 1391, 20820: 52945, 21077: 58096}",19.841379310344827
8637.802877000006,Geração Inicial,1733625892.3250117,1,"{20639: 686, 20640: 52945, 20641: 953, 20642: 686, 20643: 953, 20645: 62344, 20646: 62344, 20647: 52945, 20648: 85669, 20650: 85669, 20651: 85669, 20652: 58096, 20653: 58096, 20654: 1193, 20693: 1167, 20698: 58096, 20717: 1167, 20725: 52945, 20759: 57639, 20790: 58543, 20806: 58543, 20820: 78631, 21077: 58543}",19.841379310344827
4686.998877000013,Geração Inicial,1733625892.3695807,1,"{20639: 52945, 20640: 1391, 20641: 686, 20642: 1193, 20643: 57639, 20645: 1391, 20646: 52945, 20647: 1193, 20648: 58096, 20650: 62344, 20651: 1193, 20652: 686, 20653: 85669, 20654: 953, 20693: 85669, 20698: 52945, 20717: 1167, 20725: 78631, 20759: 58096, 20790: 58543, 20806: 1391, 20820: 62344, 21077: 1540}",19.841379310344827
7769.390877000002,Geração Inicial,1733625892.4075804,1,"{20639: 62344, 20640: 1391, 20641: 57639, 20642: 953, 20643: 62344, 20645: 953, 20646: 85669, 20647: 85669, 20648: 58096, 20650: 1193, 20651: 1193, 20652: 686, 20653: 953, 20654: 58096, 20693: 57639, 20698: 1167, 20717: 57639, 20725: 52945, 20759: 57639, 20790: 1540, 20806: 686, 20820: 58096, 21077: 1540}",19.841379310344827
8652.434877,Geração Inicial,1733625892.4525635,1,"{20639: 62344, 20640: 1193, 20641: 58096, 20642: 62344, 20643: 58096, 20645: 52945, 20646: 52945, 20647: 686, 20648: 953, 20650: 57639, 20651: 52945, 20652: 1391, 20653: 85669, 20654: 686, 20693: 52945, 20698: 1167, 20717: 58096, 20725: 62344, 20759: 953, 20790: 58543, 20806: 1391, 20820: 1167, 21077: 1193}",19.841379310344827
10295.344877000007,Geração Inicial,1733625892.5021105,1,"{20639: 686, 20640: 1391, 20641: 85669, 20642: 1193, 20643: 62344, 20645: 57639, 20646: 52945, 20647: 62344, 20648: 52945, 20650: 686, 20651: 953, 20652: 58096, 20653: 1193, 20654: 57639, 20693: 52945, 20698: 85669, 20717: 85669, 20725: 62344, 20759: 85669, 20790: 1540, 20806: 686, 20820: 57639, 21077: 58096}",19.841379310344827
7642.620877000007,Geração Inicial,1733625892.5376987,1,"{20639: 52945, 20640: 52945, 20641: 58096, 20642: 1391, 20643: 57639, 20645: 1391, 20646: 1193, 20647: 1193, 20648: 85669, 20650: 686, 20651: 58096, 20652: 953, 20653: 1391, 20654: 85669, 20693: 57639, 20698: 1167, 20717: 85669, 20725: 78631, 20759: 58096, 20790: 1540, 20806: 52945, 20820: 1167, 21077: 57639}",19.841379310344827
8525.664877000007,Geração Inicial,1733625892.5767086,1,"{20639: 85669, 20640: 1391, 20641: 686, 20642: 52945, 20643: 1193, 20645: 52945, 20646: 58096, 20647: 1193, 20648: 58096, 20650: 85669, 20651: 57639, 20652: 686, 20653: 58096, 20654: 57639, 20693: 85669, 20698: 78631, 20717: 1167, 20725: 52945, 20759: 953, 20790: 58543, 20806: 1391, 20820: 58543, 21077: 1193}",19.841379310344827
11178.388877,Geração Inicial,1733625892.6197996,1,"{20639: 1391, 20640: 52945, 20641: 52945, 20642: 1391, 20643: 58096, 20645: 1193, 20646: 953, 20647: 953, 20648: 85669, 20650: 85669, 20651: 52945, 20652: 1193, 20653: 1391, 20654: 62344, 20693: 58543, 20698: 85669, 20717: 58543, 20725: 85669, 20759: 686, 20790: 58543, 20806: 686, 20820: 57639, 21077: 58096}",19.841379310344827
8892.482876999999,Geração Inicial,1733625892.6926732,1,"{20639: 52945, 20640: 62344, 20641: 57639, 20642: 85669, 20643: 686, 20645: 62344, 20646: 58096, 20647: 1193, 20648: 953, 20650: 1193, 20651: 953, 20652: 57639, 20653: 1193, 20654: 1391, 20693: 85669, 20698: 58543, 20717: 52945, 20725: 57639, 20759: 52945, 20790: 1540, 20806: 52945, 20820: 58096, 21077: 58543}",19.841379310344827
9498.858877000006,Geração Inicial,1733625892.7297664,1,"{20639: 1193, 20640: 58096, 20641: 57639, 20642: 57639, 20643: 62344, 20645: 85669, 20646: 52945, 20647: 62344, 20648: 953, 20650: 85669, 20651: 58096, 20652: 953, 20653: 1193, 20654: 686, 20693: 62344, 20698: 85669, 20717: 78631, 20725: 57639, 20759: 1193, 20790: 58543, 20806: 1391, 20820: 62344, 21077: 58543}",19.841379310344827
4686.998877000004,Geração Inicial,1733625892.7604754,1,"{20639: 1391, 20640: 58096, 20641: 1193, 20642: 953, 20643: 52945, 20645: 686, 20646: 85669, 20647: 953, 20648: 52945, 20650: 57639, 20651: 57639, 20652: 1391, 20653: 1391, 20654: 62344, 20693: 85669, 20698: 1167, 20717: 78631, 20725: 58543, 20759: 1193, 20790: 1540, 20806: 686, 20820: 85669, 21077: 1193}",19.841379310344827
6366.5288770000025,Geração Inicial,1733625892.803325,1,"{20639: 52945, 20640: 52945, 20641: 58096, 20642: 1391, 20643: 85669, 20645: 85669, 20646: 1193, 20647: 57639, 20648: 62344, 20650: 57639, 20651: 57639, 20652: 686, 20653: 62344, 20654: 953, 20693: 52945, 20698: 1167, 20717: 1167, 20725: 52945, 20759: 58096, 20790: 58543, 20806: 686, 20820: 85669, 21077: 1540}",19.841379310344827
7769.3908770000035,Geração Inicial,1733625892.838129,1,"{20639: 52945, 20640: 1193, 20641: 57639, 20642: 57639, 20643: 953, 20645: 1193, 20646: 58096, 20647: 62344, 20648: 85669, 20650: 52945, 20651: 686, 20652: 1391, 20653: 85669, 20654: 85669, 20693: 1167, 20698: 52945, 20717: 62344, 20725: 1167, 20759: 686, 20790: 1540, 20806: 1391, 20820: 58096, 21077: 1193}",19.841379310344827
11178.388877000007,Geração Inicial,1733625892.8721287,1,"{20639: 1193, 20640: 62344, 20641: 686, 20642: 686, 20643: 953, 20645: 85669, 20646: 1391, 20647: 62344, 20648: 57639, 20650: 57639, 20651: 52945, 20652: 85669, 20653: 1193, 20654: 1193, 20693: 58096, 20698: 57639, 20717: 62344, 20725: 85669, 20759: 52945, 20790: 58543, 20806: 1391, 20820: 58543, 21077: 57639}",19.841379310344827
4686.998877000006,Geração Inicial,1733625892.9074678,1,"{20639: 62344, 20640: 1193, 20641: 57639, 20642: 85669, 20643: 1391, 20645: 1193, 20646: 953, 20647: 953, 20648: 58096, 20650: 686, 20651: 1391, 20652: 57639, 20653: 953, 20654: 52945, 20693: 78631, 20698: 1167, 20717: 1167, 20725: 58543, 20759: 58096, 20790: 1540, 20806: 1391, 20820: 57639, 21077: 52945}",19.841379310344827
8892.482877000002,Geração Inicial,1733625892.9476337,1,"{20639: 1193, 20640: 1193, 20641: 1391, 20642: 1391, 20643: 57639, 20645: 58096, 20646: 52945, 20647: 62344, 20648: 52945, 20650: 58096, 20651: 62344, 20652: 85669, 20653: 52945, 20654: 953, 20693: 58096, 20698: 58543, 20717: 58096, 20725: 57639, 20759: 686, 20790: 1540, 20806: 1391, 20820: 85669, 21077: 58543}",19.841379310344827
8652.434877000003,Geração Inicial,1733625892.9847896,1,"{20639: 57639, 20640: 953, 20641: 1391, 20642: 1193, 20643: 62344, 20645: 52945, 20646: 1391, 20647: 686, 20648: 1193, 20650: 58096, 20651: 85669, 20652: 85669, 20653: 1391, 20654: 686, 20693: 1167, 20698: 57639, 20717: 57639, 20725: 52945, 20759: 57639, 20790: 52945, 20806: 58543, 20820: 1167, 21077: 58543}",19.841379310344827
6366.528877000005,Geração Inicial,1733625893.0268714,1,"{20639: 1391, 20640: 57639, 20641: 85669, 20642: 52945, 20643: 686, 20645: 1193, 20646: 1193, 20647: 686, 20648: 953, 20650: 62344, 20651: 1391, 20652: 953, 20653: 62344, 20654: 58096, 20693: 1167, 20698: 85669, 20717: 52945, 20725: 85669, 20759: 85669, 20790: 1540, 20806: 686, 20820: 58543, 21077: 58096}",19.841379310344827
11163.756876999998,Geração Inicial,1733625893.0656412,1,"{20639: 85669, 20640: 686, 20641: 62344, 20642: 62344, 20643: 58096, 20645: 57639, 20646: 1193, 20647: 58096, 20648: 1193, 20650: 52945, 20651: 52945, 20652: 953, 20653: 1193, 20654: 57639, 20693: 58543, 20698: 58096, 20717: 78631, 20725: 58096, 20759: 85669, 20790: 58543, 20806: 686, 20820: 58543, 21077: 57639}",19.841379310344827
10168.574877000005,Geração Inicial,1733625893.1026967,1,"{20639: 85669, 20640: 953, 20641: 1193, 20642: 58096, 20643: 57639, 20645: 57639, 20646: 1391, 20647: 1391, 20648: 52945, 20650: 1193, 20651: 58096, 20652: 686, 20653: 85669, 20654: 85669, 20693: 52945, 20698: 58096, 20717: 57639, 20725: 78631, 20759: 52945, 20790: 1540, 20806: 1391, 20820: 52945, 21077: 1193}",19.841379310344827
11178.388877000003,Cruzamento,1733625893.4509766,1,"{20639: 686, 20640: 1391, 20641: 85669, 20642: 1193, 20643: 62344, 20645: 57639, 20646: 52945, 20647: 62344, 20648: 52945, 20650: 686, 20651: 953, 20652: 58096, 20653: 1193, 20654: 57639, 20693: 58096, 20698: 57639, 20717: 62344, 20725: 85669, 20759: 52945, 20790: 58543, 20806: 1391, 20820: 58543, 21077: 57639}",19.841379310344827
10295.344877000005,Cruzamento,1733625893.4509766,1,"{20639: 1193, 20640: 62344, 20641: 686, 20642: 686, 20643: 953, 20645: 85669, 20646: 1391, 20647: 62344, 20648: 57639, 20650: 57639, 20651: 52945, 20652: 85669, 20653: 1193, 20654: 1193, 20693: 52945, 20698: 85669, 20717: 85669, 20725: 62344, 20759: 85669, 20790: 1540, 20806: 686, 20820: 57639, 21077: 58096}",19.841379310344827
8840.942877000009,Geração Inicial,1733625891.9667552,2,"{20639: 85669, 20640: 85669, 20641: 58096, 20642: 953, 20643: 1391, 20645: 62344, 20646: 58096, 20647: 1391, 20648: 686, 20650: 1193, 20651: 1391, 20652: 52945, 20653: 85669, 20654: 686, 20693: 1167, 20698: 78631, 20717: 1167, 20725: 62344, 20759: 62344, 20790: 58543, 20806: 1391, 20820: 52945, 21077: 1193}",19.71954022988506
9748.940877000003,Geração Inicial,1733625892.0090456,2,"{20639: 1391, 20640: 62344, 20641: 85669, 20642: 953, 20643: 58096, 20645: 52945, 20646: 1193, 20647: 57639, 20648: 58096, 20650: 52945, 20651: 1193, 20652: 85669, 20653: 57639, 20654: 57639, 20693: 1167, 20698: 58096, 20717: 58543, 20725: 78631, 20759: 1391, 20790: 58543, 20806: 58543, 20820: 52945, 21077: 58096}",19.71954022988506
10055.296877,Geração Inicial,1733625892.052724,2,"{20639: 85669, 20640: 953, 20641: 953, 20642: 1391, 20643: 85669, 20645: 58096, 20646: 686, 20647: 1391, 20648: 57639, 20650: 58096, 20651: 62344, 20652: 1193, 20653: 1391, 20654: 57639, 20693: 57639, 20698: 58096, 20717: 1167, 20725: 57639, 20759: 62344, 20790: 52945, 20806: 686, 20820: 58096, 21077: 52945}",19.71954022988506
11960.242877,Geração Inicial,1733625892.094723,2,"{20639: 1193, 20640: 57639, 20641: 953, 20642: 85669, 20643: 52945, 20645: 85669, 20646: 1193, 20647: 62344, 20648: 686, 20650: 62344, 20651: 57639, 20652: 953, 20653: 953, 20654: 686, 20693: 58096, 20698: 85669, 20717: 85669, 20725: 52945, 20759: 58096, 20790: 1540, 20806: 686, 20820: 62344, 21077: 1193}",19.71954022988506
